linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle
SB21B,C00618371,SB21B.4181,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-10-20,78.3,DATA PROCESSING SERVICES,,,2022
SB21B,C00618371,SB21B.4259,ORG,STRIPE,,,,,,3180 18TH ST,,SAN FRANCISCO,CA,94110,,2021-11-02,74.25,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4262,ORG,STRIPE,,,,,,3180 18TH ST,,SAN FRANCISCO,CA,94110,,2021-11-08,50.0,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4199,ORG,STRIPE,,,,,,3180 18TH ST,,SAN FRANCISCO,CA,94110,,2021-07-07,40.5,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4218,ORG,STRIPE,,,,,,3180 18TH ST,,SAN FRANCISCO,CA,94110,,2021-08-16,19.0,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4208,ORG,STRIPE,,,,,,3180 18TH ST,,SAN FRANCISCO,CA,94110,,2021-07-23,17.75,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4247,ORG,STRIPE,,,,,,3180 18TH ST,,SAN FRANCISCO,CA,94110,,2021-10-15,15.25,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4201,ORG,STRIPE,,,,,,3180 18TH ST,,SAN FRANCISCO,CA,94110,,2021-07-09,14.75,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4284,ORG,STRIPE,,,,,,3180 18TH ST,,SAN FRANCISCO,CA,94110,,2021-12-17,13.0,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4244,ORG,STRIPE,,,,,,3180 18TH ST,,SAN FRANCISCO,CA,94110,,2021-10-08,12.0,MERCHANT FEES,,,2022
SB21B,C00618371,SB21B.4276,ORG,STRIPE,,,,,,3180 18TH ST,,SAN FRANCISCO,CA,94110,,2021-12-03,11.5,MERCHANT FEES,,,2022
