linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle
SB29,C00580100,SB29.5141,ORG,"TECHCENTRICS, INC.",,,,,,1217 LARONDE CT,,ALEXANDRIA,VA,22307,,2021-01-20,15709.28,GENERAL: IT SERVICES,,,2022
SB21B,C00580100,SB21B.4478,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-06-04,15000.0,COMPLIANCE SOFTWARE,,,2022
SB21B,C00580100,SB21B.4469,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-03-02,15000.0,COMPLIANCE SOFTWARE,,,2022
SB29,C00580100,SB29.4882,IND,,BRENNAN,FRANCIS,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-02-05,15000.0,GENERAL: COMMUNICATIONS CONSULTING,,,2022
SB21B,C00580100,SB21B.4608,IND,,MCCOMMAS,STUART,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-06-21,15000.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4579,IND,,MCCOMMAS,STUART,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-03-19,15000.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4596,IND,,MCCOMMAS,STUART,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-05-11,15000.0,LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4474,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-04-07,15000.0,COMPLIANCE SOFTWARE,,,2022
SB21B,C00580100,SB21B.4917,ORG,BCVM SERVICES LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,2021-06-02,15000.0,DIGITAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4915,ORG,BCVM SERVICES LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,2021-05-05,15000.0,DIGITAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4351,ORG,BCVM SERVICES LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,2021-04-02,15000.0,DIGITAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4350,ORG,BCVM SERVICES LLC,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,2021-03-02,15000.0,DIGITAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4476,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-05-06,15000.0,COMPLIANCE SOFTWARE,,,2022
SB29,C00580100,SB29.4985,ORG,"TRUECARE24, INC",,,,,,1098 FOSTER CITY BLVD,STE 106,FOSTER CITY,CA,94404,,2021-02-12,14925.0,RECOUNT: OFFICE SUPPLIES,,,2022
SB29,C00580100,SB29.4457,ORG,"PEROFF SAUNDERS, P.C.",,,,,,745 5TH AVE.,5TH FLOOR,NEW YORK,NY,10151,,2021-01-12,14431.98,GENERAL: LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.5331,ORG,DC PRO MOVING AND STORAGE,,,,,,11525 MONTICELLO AVE,,SILVER SPRING,MD,20902,,2021-01-20,13454.0,GENERAL: AMEX PMT [SB29.4347]: STORAGE EXPENSE,X,,2022
SB29,C00580100,SB29.4651,ORG,ACE SPECIALTIES,,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,2021-01-13,13161.75,"GENERAL: COLLATERAL: APPAREL, FREIGHT",,,2022
SB29,C00580100,SB29.4963,ORG,"PARSCALE STRATEGY, LLC",,,,,,2637 E ATLANTIC BLVD,#42471,POMPANO BEACH,FL,33062,,2021-02-01,12747.63,RECOUNT: STRATEGY CONSULTING,,,2022
SB29,C00580100,SB29.5150,ORG,"UNITED RENTALS, INC.",,,,,,PO BOX 100711,,ATLANTA,GA,30384,,2021-01-11,12502.68,GENERAL: EVENT STAGING EXPENSE,,,2022
SB29,C00580100,SB29.5108,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-06-25,12440.45,RECOUNT: BATCHING & CAGING SERVICES,,,2022
SB29,C00580100,SB29.5129,ORG,JAMESTOWN ASSOCIATES,,,,,,421 CHESTNUT ST,,PHILADELPHIA,PA,19106,,2021-01-05,12343.26,RECOUNT: VIDEO PRODUCTION SERVICES,,,2022
SB29,C00580100,SB29.5205,IND,,SPECHT,ALYSSA,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-08,12316.61,RECOUNT: STRATEGY CONSULTING & TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB28A,C00580100,SB28A.5006,IND,,KERASOTES,DENIS,,,,31 FAIRVIEW LANE,,SPRINGFIELD,IL,62711,,2021-01-29,12200.0,RECOUNT: CONTRIBUTION REFUND,,,2022
SB29,C00580100,SB29.5075,ORG,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",,,,,,410 SEVENTEENTH STREET,SUITE 2200,DENVER,CO,802024432,,2021-03-16,11846.54,RECOUNT: LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.4551,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-02-01,11753.71,GENERAL: MERCHANT FEES,,,2022
SB29,C00580100,SB29.5416,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,2021-01-11,11149.0,GENERAL: AMEX PMT [SB29.4348]: TRAVEL: LODGING,X,,2022
SB29,C00580100,SB29.5415,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,2021-01-11,11149.0,GENERAL: AMEX PMT [SB29.4348]: TRAVEL: LODGING,X,,2022
SB29,C00580100,SB29.4637,IND,,CLEARY,DEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-02-03,11000.0,GENERAL: COMMUNICATIONS CONSULTING,,,2022
SB29,C00580100,SB29.5001,IND,,BARNETT,CHELSEA,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-13,10909.06,RECOUNT: STRATEGY CONSULTING & TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00580100,SB21B.4442,ORG,NATIONAL PUBLIC AFFAIRS,,,,,,PO BOX 100306,,ARLINGTON,VA,22201,,2021-04-07,10562.4,STRATEGY CONSULTING,,,2022
SB29,C00580100,SB29.5053,IND,,MURTAUGH,TIMOTHY,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-06,10416.67,RECOUNT: COMMUNICATIONS CONSULTING,,,2022
SB29,C00580100,SB29.4989,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-01-04,10325.54,RECOUNT: MERCHANT FEES,,,2022
SB21B,C00580100,SB21B.4601,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-06-01,10000.0,PAYROLL,,,2022
SB29,C00580100,SB29.5010,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-15,10000.0,GENERAL: PAYROLL,,,2022
SB21B,C00580100,SB21B.4561,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-03-01,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4574,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-03-16,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4584,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-04-01,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4590,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-04-16,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4591,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-04-16,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4605,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-06-16,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4599,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-06-01,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4598,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-06-01,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4595,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-04-30,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4588,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-04-16,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4582,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-04-01,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4572,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-03-16,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4557,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-03-01,10000.0,PAYROLL,,,2022
SB21B,C00580100,SB21B.4600,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-06-01,10000.0,PAYROLL,,,2022
SB29,C00580100,SB29.4629,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-02-01,10000.0,GENERAL: PAYROLL,,,2022
SB29,C00580100,SB29.4631,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-02-01,10000.0,GENERAL: PAYROLL,,,2022
SB21B,C00580100,SB21B.4606,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-06-16,10000.0,PAYROLL,,,2022
SB29,C00580100,SB29.4640,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-02-16,10000.0,GENERAL: PAYROLL,,,2022
SB29,C00580100,SB29.4642,IND,,DOLLMAN,SEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-02-16,10000.0,GENERAL: PAYROLL,,,2022
SB29,C00580100,SB29.5008,IND,,CANNON,ALEXANDER,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-15,10000.0,GENERAL: PAYROLL,,,2022
SB21B,C00580100,SB21B.4443,ORG,NATIONAL PUBLIC AFFAIRS,,,,,,PO BOX 100306,,ARLINGTON,VA,22201,,2021-05-04,10000.0,STRATEGY CONSULTING,,,2022
SB21B,C00580100,SB21B.4444,ORG,NATIONAL PUBLIC AFFAIRS,,,,,,PO BOX 100306,,ARLINGTON,VA,22201,,2021-06-02,10000.0,STRATEGY CONSULTING,,,2022
SB29,C00580100,SB29.5021,IND,,GIDLEY,JOHN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-13,10000.0,RECOUNT: COMMUNICATIONS CONSULTING,,,2022
SB29,C00580100,SB29.4884,IND,,GOODMAN,THEODORE,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-02-05,10000.0,GENERAL: COMMUNICATIONS CONSULTING,,,2022
SB29,C00580100,SB29.4693,ORG,"LUMEN 8 ADVISORS, LLC",,,,,,9924 BROWNS MILL RD,,VIENNA,VA,22182,,2021-04-26,10000.0,GENERAL: COMMUNICATIONS CONSULTING,,,2022
SB21B,C00580100,SB21B.4436,ORG,MCCARTHY WILSON LLP,,,,,,2200 RESEARCH BOULEVARD,SUITE 500,ROCKVILLE,MD,20850,,2021-03-18,10000.0,LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.5204,IND,,SINNERS,ROBERT,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-22,9624.69,RECOUNT: STRATEGY CONSULTING & TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB29,C00580100,SB29.4994,IND,,SPECHT,ALYSSA,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-12,9550.38,RECOUNT: STRATEGY CONSULTING,,,2022
SB29,C00580100,SB29.4650,ORG,ABATE MEDIA LLC,,,,,,23335 N 18TH DRIVE,SUITE 108,PHOENIX,AZ,85027,,2021-01-19,9287.68,GENERAL: VIDEO PRODUCTION SERVICES,,,2022
SB29,C00580100,SB29.4355,ORG,BMI,,,,,,10 MUSIC SQUARE E,,NASHVILLE,TN,37203,,2021-01-26,9197.0,GENERAL: MUSIC LICENSING,,,2022
SB29,C00580100,SB29.4554,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-02-18,9183.39,GENERAL: MERCHANT FEES,,,2022
SB29,C00580100,SB29.4466,ORG,QUALITY SERVICES MOVING INC.,,,,,,10595 FURNACE RD,#140,LORTON,VA,22079,,2021-01-26,8900.0,GENERAL: STORAGE FEES,,,2022
SB29,C00580100,SB29.5158,IND,,BROWN,GARY,MICHAEL,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-08,8750.0,RECOUNT: STRATEGY CONSULTING,,,2022
SB29,C00580100,SB29.4992,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-01-08,8659.58,RECOUNT: MERCHANT FEES,,,2022
SB29,C00580100,SB29.4932,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,102853106,,2021-02-12,8362.29,RECOUNT: CREDIT CARD PAYMENT: SEE MEMO ENTRIES IF REQUIRED,,,2022
SB29,C00580100,SB29.4983,ORG,TROUPIS LAW OFFICE,,,,,,4126 TIMBER LANE,,CROSS PLAINS,WI,53528,,2021-01-20,8105.95,RECOUNT: LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.4362,ORG,"CLEVELAND, WATERS AND BASS, P.A.",,,,,,TWO CAPITAL PLAZA,PO BOX 1137,CONCORD,NH,033021137,,2021-02-26,8100.0,GENERAL: LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.4950,ORG,JAMESTOWN ASSOCIATES,,,,,,421 CHESTNUT ST,,PHILADELPHIA,PA,19106,,2021-01-13,8097.0,RECOUNT: VIDEO PRODUCTION SERVICES,,,2022
SB29,C00580100,SB29.5047,IND,,FLYNN,SHAWN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-12,8095.39,RECOUNT: TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB29,C00580100,SB29.4954,ORG,"KROGER GARDIS & REGAS, LLP",,,,,,111 MONUMENT CIRCLE,SUITE 900,INDIANAPOLIS,IN,46204,,2021-01-20,8023.98,RECOUNT: LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.4628,IND,,JOHNSON,KAYLA,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-26,7820.0,GENERAL: ADVANCE CONSULTING,,,2022
SB29,C00580100,SB29.5136,ORG,MUKASEY FRENCHMAN & SKLAROFF LLP,,,,,,2 GRAND CENTRAL TOWER,140 EAST 45TH ST,NEW YORK,NY,10017,,2021-01-05,7766.72,GENERAL: LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.5128,ORG,JAMESTOWN ASSOCIATES,,,,,,421 CHESTNUT ST,,PHILADELPHIA,PA,19106,,2021-01-04,7740.01,RECOUNT: VIDEO PRODUCTION SERVICES,,,2022
SB29,C00580100,SB29.4550,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-01-21,7412.9,GENERAL: MERCHANT FEES,,,2022
SB21B,C00580100,SB21B.5489,ORG,MICROSOFT CORPORATION,,,,,,ONE MICROSOFT WAY,,REDMOND,WA,98052,,2021-03-03,7316.4,AMEX PMT [SB21B.4343]: SOFTWARE SERVICES,X,,2022
SB29,C00580100,SB29.5508,ORG,MICROSOFT CORPORATION,,,,,,ONE MICROSOFT WAY,,REDMOND,WA,98052,,2021-02-03,7316.4,GENERAL: AMEX PMT [SB29.5183]: SOFTWARE SERVICES,X,,2022
SB29,C00580100,SB29.5350,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,2021-01-20,7274.04,GENERAL: AMEX PMT [SB29.4348]: TRAVEL: CAR RENTAL,X,,2022
SB28A,C00580100,SB28A.5041,IND,,COORS,PETER,H,,,770 N HIGH STREET,,DENVER,CO,80218,,2021-01-29,7200.0,RECOUNT: CONTRIBUTION REFUND,,,2022
SB29,C00580100,SB29.5179,IND,,KUDER,KERRICK,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-15,7192.0,RECOUNT: LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.5107,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-06-25,7183.2,RECOUNT: BATCHING & CAGING SERVICES,,,2022
SB29,C00580100,SB29.4993,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-01-11,7161.43,RECOUNT: MERCHANT FEES,,,2022
SB29,C00580100,SB29.5019,IND,,LAW,JESSE,R,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-12,7000.0,RECOUNT: STRATEGY CONSULTING,,,2022
SB29,C00580100,SB29.4639,IND,,NELSON,SONNY,JOY,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-02-03,7000.0,GENERAL: COMMUNICATIONS CONSULTING,,,2022
SB29,C00580100,SB29.4674,ORG,DQE COMMUNICATIONS LLC,,,,,,PO BOX 535378,,PITTSBURGH,PA,15253,,2021-06-24,7000.0,GENERAL: BROADBAND SERVICES,,,2022
SB29,C00580100,SB29.4406,ORG,INSPERITY,,,,,,19001 CRESCENT SPRINGS DRIVE,,KINGWOOD,TX,77339,,2021-01-15,6983.58,GENERAL: PAYROLL TAXES & WITHHOLDINGS/PROCESSING FEES,,,2022
SB21B,C00580100,SB21B.4480,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-06-25,6831.9,BATCHING & CAGING SERVICES,,,2022
SB29,C00580100,SB29.5321,ORG,COLONIAL PARKING INC,,,,,,1050 THOMAS JEFFERSON ST STE 100,,WASHINGTON,DC,200073812,,2021-01-05,6825.0,RECOUNT: AMEX PMT [SB29.4930]: PARKING EXPENSE,X,,2022
SB29,C00580100,SB29.5073,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,102853106,,2021-03-04,6676.12,RECOUNT: CREDIT CARD PAYMENT: SEE MEMO ENTRIES IF REQUIRED,,,2022
SB29,C00580100,SB29.4999,IND,,FORRESTER,CHASE,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-28,6611.11,RECOUNT: ADMINISTRATIVE CONSULTING,,,2022
SB21B,C00580100,SB21B.4573,IND,,CENTINELLO,DARREN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-03-16,6500.25,PAYROLL,,,2022
SB29,C00580100,SB29.4641,IND,,CENTINELLO,DARREN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-02-16,6500.25,GENERAL: PAYROLL,,,2022
SB29,C00580100,SB29.4630,IND,,CENTINELLO,DARREN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-02-01,6500.25,GENERAL: PAYROLL,,,2022
SB29,C00580100,SB29.5009,IND,,CENTINELLO,DARREN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-15,6500.25,GENERAL: PAYROLL,,,2022
SB21B,C00580100,SB21B.4589,IND,,CENTINELLO,DARREN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-04-16,6500.25,PAYROLL,,,2022
SB21B,C00580100,SB21B.4583,IND,,CENTINELLO,DARREN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-04-01,6500.25,PAYROLL,,,2022
SB21B,C00580100,SB21B.4559,IND,,CENTINELLO,DARREN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-03-01,6500.25,PAYROLL,,,2022
SB29,C00580100,SB29.4454,ORG,OCCUVAX,,,,,,PO BOX 56346,,ATLANTA,GA,30343,,2021-01-21,6500.0,GENERAL: OFFICE SERVICES,,,2022
SB29,C00580100,SB29.4659,ORG,AT&T,,,,,,PO BOX 5019,,CAROL STREAM,IL,601975019,,2021-06-03,6353.87,GENERAL: BROADBAND SERVICES,,,2022
SB29,C00580100,SB29.5135,ORG,"MERKLE RESPONSE SERVICES, INC.",,,,,,PO BOX 21656,,NEW YORK,NY,100871656,,2021-01-06,6344.19,GENERAL: POSTAGE EXPENSE,,,2022
SB21B,C00580100,SB21B.4918,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-06-29,6256.2,BATCHING & CAGING SERVICES,,,2022
SB29,C00580100,SB29.4982,ORG,TROUPIS LAW OFFICE,,,,,,4126 TIMBER LANE,,CROSS PLAINS,WI,53528,,2021-01-11,6250.0,RECOUNT: LEGAL CONSULTING,,,2022
SB21B,C00580100,SB21B.4437,ORG,"MERKLE RESPONSE SERVICES, INC.",,,,,,PO BOX 21656,,NEW YORK,NY,100871656,,2021-05-05,6150.53,POSTAGE EXPENSE,,,2022
SB29,C00580100,SB29.5475,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,2021-01-20,6011.88,GENERAL: AMEX PMT [SB29.4348]: TRAVEL: LODGING,X,,2022
SB29,C00580100,SB29.4655,ORG,ASPHALT EXPRESS LLC,,,,,,261 ARLENE CT,,WHITE LAKE,MI,48386,,2021-02-03,6000.0,GENERAL: EVENT STAGING EXPENSE,,,2022
SB29,C00580100,SB29.4880,IND,,RUDKIN,JULIANNE,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-02-04,6000.0,RECOUNT: COMMUNICATIONS CONSULTING,,,2022
SB21B,C00580100,SB21B.4533,ORG,TRUMP RESTAURANTS LLC,,,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-05-06,6000.0,RENT,,,2022
SB29,C00580100,SB29.5470,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,2020-12-30,5979.76,GENERAL: AMEX PMT [SB29.4346]: TRAVEL: LODGING,X,,2022
SB29,C00580100,SB29.5501,ORG,MICROSOFT CORPORATION,,,,,,ONE MICROSOFT WAY,,REDMOND,WA,98052,,2021-01-04,5897.34,RECOUNT: AMEX PMT [SB29.4930]: SOFTWARE SERVICES,X,,2022
SB29,C00580100,SB29.5023,IND,,HENNING,KATHERINE,ALEXA,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-12,5625.0,RECOUNT: COMMUNICATIONS CONSULTING,,,2022
SB21B,C00580100,SB21B.4581,IND,,CLEARY,DEAN,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-03-31,5514.99,COMMUNICATIONS CONSULTING,,,2022
SB29,C00580100,SB29.5172,IND,,HAYEK,ASHLEY,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-06,5416.67,RECOUNT: STRATEGY CONSULTING,,,2022
SB29,C00580100,SB29.5034,IND,,WOLKING,MATTHEW,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-05,5416.67,RECOUNT: COMMUNICATIONS CONSULTING,,,2022
SB29,C00580100,SB29.5195,IND,,PARDO,ALELI,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-05,5416.67,RECOUNT: COMMUNICATIONS CONSULTING,,,2022
SB29,C00580100,SB29.5035,IND,,WOLKING,MATTHEW,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-22,5416.67,RECOUNT: COMMUNICATIONS CONSULTING,,,2022
SB29,C00580100,SB29.4407,ORG,INSPERITY,,,,,,19001 CRESCENT SPRINGS DRIVE,,KINGWOOD,TX,77339,,2021-02-01,5413.97,GENERAL: PAYROLL TAXES & WITHHOLDINGS/PROCESSING FEES,,,2022
SB29,C00580100,SB29.4965,ORG,RCA LABORATORY SERVICES,,,,,,4060 INNSLAKE DRIVE,,GLEN ALLEN,VA,23060,,2021-01-13,5300.0,RECOUNT: OFFICE SERVICES,,,2022
SB29,C00580100,SB29.4529,ORG,"TOBIN, O'CONNOR & EWING",,,,,,5335 WISCONSIN AVE NW SUITE 700,,WASHINGTON,DC,20015,,2021-01-26,5266.8,GENERAL: LEGAL CONSULTING,,,2022
SB29,C00580100,SB29.5474,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,2021-01-12,5211.01,GENERAL: AMEX PMT [SB29.4348]: TRAVEL: LODGING,X,,2022
SB21B,C00580100,SB21B.4473,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-04-07,5193.17,COMPLIANCE CONSULTING,,,2022
SB29,C00580100,SB29.4463,ORG,POWER SERVICES INC.,,,,,,4372 LOTTSFORD VISTA ROAD,,LANHAM,MD,20706,,2021-01-25,5108.52,GENERAL: BUILDING MAINTENANCE,,,2022
SB29,C00580100,SB29.4653,ORG,ALWAYS AVAILABLE SEATING,,,,,,7039 COUNTY ROAD PP,,GREENLEAF,WI,51426,,2021-01-27,5040.0,GENERAL: EVENT STAGING EXPENSE,,,2022
SB29,C00580100,SB29.5116,ORG,COLORADO SECURITY AGENCY,,,,,,1622 WISCONSIN AVENUE NW,,WASHINGTON,DC,20007,,2021-01-08,5000.0,GENERAL: SECURITY SERVICES,,,2022
SB29,C00580100,SB29.5038,IND,,ROMAN,MICHAEL,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-01-12,5000.0,RECOUNT: STRATEGY CONSULTING,,,2022
SB21B,C00580100,SB21B.4912,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-04-26,5000.0,COMPLIANCE CONSULTING,,,2022
SB29,C00580100,SB29.5055,IND,,EPSHTEYN,BORIS,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,2021-02-02,5000.0,RECOUNT: STRATEGY CONSULTING,,,2022
SB29,C00580100,SB29.4986,ORG,"TRUECARE24, INC",,,,,,1098 FOSTER CITY BLVD,STE 106,FOSTER CITY,CA,94404,,2021-02-18,4987.5,RECOUNT: OFFICE SUPPLIES,,,2022
SB29,C00580100,SB29.4555,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-02-26,4983.65,GENERAL: MERCHANT FEES,,,2022
