linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle
SB21B,C00770941,SB21B.4234,ORG,DYSPATCHIT EMAIL AND TEXT SERVICES,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,2021-05-12,5213.85,EMAIL SERVICES,,,2022
SB21B,C00770941,SB21B.4370,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-26,5200.83,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4321,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-22,4992.53,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4355,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-17,4635.0,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4341,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-06,4603.35,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4353,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-14,4470.95,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4413,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-29,4447.6,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4364,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-21,4405.24,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4289,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-16,4315.99,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4359,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-19,4233.45,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4250,ORG,"MCI BPO, LC DBA MASSMARKETS",,,,,,2937 SIERRA CT SW,,IOWA CITY,IA,52240,,2021-06-16,3936.34,PHONE BANK,,,2022
SB21B,C00770941,SB21B.4357,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-18,3846.25,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4383,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-07,3739.85,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4283,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-08,3694.03,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4313,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-16,3411.15,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4336,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-03,3379.0,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4387,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-09,3274.15,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4296,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-25,3230.32,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4385,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-08,3191.9,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4326,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-26,3178.21,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4306,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-08,3147.79,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4316,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-19,3047.3,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4373,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-28,3016.25,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4290,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-17,2923.28,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4318,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-20,2885.95,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4366,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-24,2809.45,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4367,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-25,2710.25,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4375,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-01,2647.25,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4315,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-19,2438.66,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4363,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-21,2433.75,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4319,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-21,2311.45,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4324,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-23,2225.95,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4403,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-22,2203.05,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4328,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-27,2192.58,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4379,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-03,2172.35,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4391,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-11,2153.1,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4369,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-26,2100.65,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4317,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-20,2019.73,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4377,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-02,1961.6,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4330,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-28,1944.0,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4284,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-09,1913.99,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4339,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-05,1865.3,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4405,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-23,1850.55,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4302,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-02,1842.83,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4285,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-10,1815.13,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4334,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-30,1735.9,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4337,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-04,1735.35,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4327,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-27,1708.6,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4401,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-21,1705.1,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4305,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-07,1696.21,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4294,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-23,1662.31,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4399,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-06-18,1634.65,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4335,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-05-03,1606.6,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4329,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-28,1545.76,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4333,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-30,1539.63,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4293,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-22,1526.49,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4292,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-19,1526.09,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4325,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-26,1375.95,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4295,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-24,1299.33,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4307,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-09,1256.69,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4323,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-04-23,1192.38,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4298,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-29,993.75,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4299,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-30,938.84,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4297,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-26,834.15,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4300,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-03-31,823.29,MERCHANT FEES,,,2022
SB21B,C00770941,SB21B.4233,ORG,DYSPATCHIT EMAIL AND TEXT SERVICES,,,,,,1512 E BROWARD BLVD,UNIT 104B,FORT LAUDERDALE,FL,33301,,2021-04-07,700.2,EMAIL SERVICES,,,2022
SB21B,C00770941,SB21B.4230,ORG,CONSERVATIVE CONNECTOR,,,,,,190 MONROE NW,STE 500,GRAND RAPIDS,MI,49503,,2021-06-03,531.3,LIST RENTAL,,,2022
SB21B,C00770941,SB21B.4211,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,2021-06-04,300.0,BANK FEES,,,2022
