linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle
SB21B,C00618389,SB21B.113695,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-12,58.54,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113689,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-19,57.98,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113510,ORG,BLAKE BELCHER PHOTOGRAPHY,,,,,,112 GARDEN TERRACE,,OXFORD,MS,38655,,2021-01-25,57.05,PHOTOGRAPHY SERVICES,,,2022
SB21B,C00618389,SB21B.113698,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-08,56.33,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113536,ORG,RED CURVE SOLUTIONS,,,,,,138 CONANT STREET,2ND FLOOR,BEVERLY,MA,01915,,2021-02-17,55.07,DATA PROCESSING SERVICES,,,2022
SB21B,C00618389,SB21B.113620,ORG,GOGO AIR,,,,,,111 N CANAL ST,,CHICAGO,IL,60606,,2021-02-13,49.95,AMEX PMT [SB21B.11305]: TRAVEL: INTERNET,X,,2022
SB21B,C00618389,SB21B.113715,ORG,GOGO AIR,,,,,,111 N CANAL ST,,CHICAGO,IL,60606,,2020-12-13,49.95,AMEX PMT [SB21B.113507]: TRAVEL: INTERNET,X,,2022
SB21B,C00618389,SB21B.113656,ORG,GOGO AIR,,,,,,111 N CANAL ST,,CHICAGO,IL,60606,,2021-01-13,49.95,AMEX PMT [SB21B.113506]: TRAVEL: INTERNET,X,,2022
SB21B,C00618389,SB21B.113747,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2020-12-12,47.38,AMEX PMT [SB21B.113507]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113668,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2020-12-14,46.93,AMEX PMT [SB21B.113507]: TRAVEL: AIR,X,,2022
SB21B,C00618389,SB21B.113749,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2020-12-12,46.54,AMEX PMT [SB21B.113507]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113619,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2021-01-28,44.02,AMEX PMT [SB21B.11305]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113759,ORG,LEVELUP,,,,,,1 FEDERAL STREET SUITE 600,,BOSTON,MA,02110,,2021-01-12,38.17,AMEX PMT [SB21B.113506]: TRAVEL: FOOD,X,,2022
SB21B,C00618389,SB21B.113696,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-10,36.81,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113743,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2020-12-15,36.45,AMEX PMT [SB21B.113507]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113631,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2021-02-17,35.93,AMEX PMT [SB21B.11305]: TRAVEL GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113750,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2020-12-02,35.67,AMEX PMT [SB21B.113507]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113615,ORG,BLAKE BELCHER PHOTOGRAPHY,,,,,,112 GARDEN TERRACE,,OXFORD,MS,38655,,2021-03-08,35.65,AMEX PMT [SB21B.11305]: PHOTOGRAPHY SERVICES,X,,2022
SB21B,C00618389,SB21B.113509,ORG,BLAKE BELCHER PHOTOGRAPHY,,,,,,112 GARDEN TERRACE,,OXFORD,MS,38655,,2021-01-18,35.65,PHOTOGRAPHY SERVICES,,,2022
SB21B,C00618389,SB21B.113682,ORG,BLAKE BELCHER PHOTOGRAPHY,,,,,,112 GARDEN TERRACE,,OXFORD,MS,38655,,2020-12-08,35.65,AMEX PMT [SB21B.113507]: PHOTOGRAPHY SERVICES,X,,2022
SB21B,C00618389,SB21B.113632,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2021-03-12,35.34,AMEX PMT [SB21B.11305]: TRAVEL GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113637,ORG,UBER EATS,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2021-03-11,34.31,AMEX PMT [SB21B.11305]: TRAVEL: FOOD,X,,2022
SB21B,C00618389,SB21B.113634,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2021-04-15,34.23,AMEX PMT [SB21B.11305]: TRAVEL GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113744,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2020-12-14,32.93,AMEX PMT [SB21B.113507]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113751,ORG,UBER EATS,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2020-12-16,31.63,AMEX PMT [SB21B.113507]: TRAVEL: FOOD,X,,2022
SB21B,C00618389,SB21B.113614,ORG,BLAKE BELCHER PHOTOGRAPHY,,,,,,112 GARDEN TERRACE,,OXFORD,MS,38655,,2021-02-18,30.3,AMEX PMT [SB21B.11305]: PHOTOGRAPHY SERVICES,X,,2022
SB21B,C00618389,SB21B.113756,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2020-09-29,30.0,REIMBURSEMENT [SB21B.113606]: TRAVEL: BAGGAGE FEES,X,,2022
SB21B,C00618389,SB21B.113754,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2020-09-27,30.0,REIMBURSEMENT [SB21B.113606]: TRAVEL: BAGGAGE FEES,X,,2022
SB21B,C00618389,SB21B.113755,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2020-09-28,30.0,REIMBURSEMENT [SB21B.113606]: TRAVEL: BAGGAGE FEES,X,,2022
SB21B,C00618389,SB21B.113690,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-19,28.52,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113630,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2021-02-20,28.39,AMEX PMT [SB21B.11305]: TRAVEL GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113636,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2021-04-02,27.1,AMEX PMT [SB21B.11305]: TRAVEL GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113697,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-09,26.25,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113700,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-03,26.12,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113639,ORG,BLAKE BELCHER PHOTOGRAPHY,,,,,,112 GARDEN TERRACE,,OXFORD,MS,38655,,2021-01-11,24.95,AMEX PMT [SB21B.113506]: PHOTOGRAPHY SERVICES,X,,2022
SB21B,C00618389,SB21B.113598,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-01-20,24.31,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113635,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2021-04-04,24.26,AMEX PMT [SB21B.11305]: TRAVEL GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113616,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2021-02-20,22.7,AMEX PMT [SB21B.11305]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113655,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2021-01-07,22.54,AMEX PMT [SB21B.113506]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113597,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-04-12,21.8,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113721,ORG,HUDSON GROUP,,,,,,1 MEADOWLANDS PLAZA,,EAST RUTHERFORD,NJ,070732100,,2020-12-05,19.96,AMEX PMT [SB21B.113507]: TRAVEL: FOOD,X,,2022
SB21B,C00618389,SB21B.113596,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-02-22,19.92,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113680,ORG,BLAKE BELCHER PHOTOGRAPHY,,,,,,112 GARDEN TERRACE,,OXFORD,MS,38655,,2020-12-16,19.6,AMEX PMT [SB21B.113507]: PHOTOGRAPHY SERVICES,X,,2022
SB21B,C00618389,SB21B.113617,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2021-02-18,19.35,AMEX PMT [SB21B.11305]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113654,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2021-01-15,19.26,AMEX PMT [SB21B.113506]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113618,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2021-02-13,18.96,AMEX PMT [SB21B.11305]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113594,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-03-01,18.5,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113593,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-06-17,17.85,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113652,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2021-01-21,17.69,AMEX PMT [SB21B.113506]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113592,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-04-15,17.17,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113590,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-05-17,17.0,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113591,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-03-17,17.0,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113650,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2021-01-24,15.3,AMEX PMT [SB21B.113506]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113649,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2021-01-27,15.3,AMEX PMT [SB21B.113506]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113748,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2020-12-12,14.51,AMEX PMT [SB21B.113507]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113746,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2020-12-13,14.02,AMEX PMT [SB21B.113507]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113745,ORG,UBER,,,,,,1455 MARKET ST,4TH FLOOR,SAN FRANCISCO,CA,94103,,2020-12-14,13.89,AMEX PMT [SB21B.113507]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00618389,SB21B.113709,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-11-28,13.62,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113765,ORG,LEVELUP,,,,,,1 FEDERAL STREET SUITE 600,,BOSTON,MA,02110,,2020-12-01,13.2,AMEX PMT [SB21B.113507]: TRAVEL: FOOD,X,,2022
SB21B,C00618389,SB21B.113679,ORG,AVIS BUDGET GROUP,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,2020-11-29,13.05,AMEX PMT [SB21B.113507]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00618389,SB21B.113708,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-11-30,11.22,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113704,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-19,10.93,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113731,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-12-15,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113626,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2021-04-06,10.0,AMEX PMT [SB21B.11305]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113627,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2021-04-01,10.0,AMEX PMT [SB21B.11305]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113625,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2021-02-24,10.0,AMEX PMT [SB21B.11305]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113624,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2021-02-24,10.0,AMEX PMT [SB21B.11305]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113623,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2021-02-24,10.0,AMEX PMT [SB21B.11305]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113662,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2021-01-04,10.0,AMEX PMT [SB21B.113506]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113665,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2021-01-03,10.0,AMEX PMT [SB21B.113506]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113664,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2021-01-03,10.0,AMEX PMT [SB21B.113506]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113663,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2021-01-03,10.0,AMEX PMT [SB21B.113506]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113666,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2021-01-02,10.0,AMEX PMT [SB21B.113506]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113738,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-11-30,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113739,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-11-30,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113740,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-11-30,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113741,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-11-30,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113737,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-12-01,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113736,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-12-08,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113734,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-12-13,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113735,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-12-13,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113733,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-12-14,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113667,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-12-30,10.0,AMEX PMT [SB21B.113506]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113728,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-12-27,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113727,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-12-27,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113729,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-12-21,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113730,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-12-16,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113732,ORG,TRAVEL AGENCY SERVICES,,,,,,3000 WILSON BLVD,STE 300,ARLINGTON,VA,22201,,2020-12-15,10.0,AMEX PMT [SB21B.113507]: TRAVEL: TRANSACTION FEE,X,,2022
SB21B,C00618389,SB21B.113758,ORG,LEVELUP,,,,,,1 FEDERAL STREET SUITE 600,,BOSTON,MA,02110,,2021-01-26,5.3,AMEX PMT [SB21B.113506]: TRAVEL: FOOD,X,,2022
SB21B,C00618389,SB21B.113672,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2020-11-30,3.79,AMEX PMT [SB21B.113507]: TRAVEL: AIR,X,,2022
SB21B,C00618389,SB21B.113589,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-02-04,3.74,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113585,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-03-05,3.4,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113583,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-06-07,3.4,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113587,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-02-05,3.4,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113584,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-05-06,3.4,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113586,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-03-09,3.4,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113588,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-02-09,3.4,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113703,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2020-12-21,3.17,AMEX PMT [SB21B.113507]: DELIVERY SERVICES,X,,2022
SB21B,C00618389,SB21B.113582,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-06-03,2.99,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113581,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-01-28,2.54,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113580,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-02-02,2.38,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113579,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-03-04,2.04,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113577,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-05-03,1.7,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113578,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-04-01,1.7,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113574,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-06-30,1.29,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113576,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-03-26,1.29,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113575,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-04-28,1.29,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113571,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-04-16,0.85,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113572,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-03-15,0.85,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113570,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-05-18,0.85,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113573,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-03-18,0.85,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113568,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-04-23,0.68,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113567,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-05-25,0.68,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113566,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-06-24,0.68,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113569,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-03-25,0.68,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113564,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-02-10,0.34,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113565,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-02-12,0.34,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113561,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-05-14,0.17,MERCHANT FEES,,,2022
SB21B,C00618389,SB21B.113560,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22209,,2021-06-16,0.17,MERCHANT FEES,,,2022
